Customer_ID,Age,Gender,Item_Purchased,Purchase_Amount (USD),Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases
1110,53,Female,Pants,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
1111,20,Female,Shorts,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,No,31,PayPal,Monthly
1112,26,Female,Jacket,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,No,3,Venmo,Fortnightly
1113,31,Female,Shirt,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,No,48,Venmo,Bi-Weekly
1114,49,Female,T-shirt,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,No,13,Venmo,Annually
1115,42,Female,Hoodie,53,Texas,M,Red,Fall,4.6,No,Express,No,No,21,Venmo,Monthly
1116,68,Female,Hoodie,37,Ohio,L,Green,Fall,3.8,No,Express,No,No,21,PayPal,Annually
1117,44,Female,Jeans,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months
1118,41,Female,Pants,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,Venmo,Monthly
1119,46,Female,Sweater,56,New York,S,Orange,Summer,4.9,No,Standard,No,No,41,Cash,Monthly
1120,19,Female,Hoodie,37,Texas,L,White,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months
1121,50,Female,Shirt,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly
1122,51,Female,Shorts,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly
1123,62,Female,Sweater,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly
1124,22,Female,Pants,28,Maine,M,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly
1125,48,Female,Pants,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly
1126,24,Female,Shorts,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly
1127,38,Female,Shirt,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly
1128,31,Female,Shirt,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly
1129,18,Female,Shirt,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly
1130,52,Female,Pants,54,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,No,49,Bank Transfer,Weekly
1131,50,Female,T-shirt,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,43,Venmo,Bi-Weekly
1132,36,Female,Shirt,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly
1133,50,Female,Shirt,97,Colorado,M,Black,Spring,4.2,No,Standard,No,No,30,PayPal,Quarterly
1134,31,Female,Shorts,66,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly
1135,27,Female,Pants,85,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly
1136,69,Female,Pants,74,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly
1137,20,Female,Sweater,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,No,1,PayPal,Every 3 Months
1138,55,Female,T-shirt,20,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly
1139,61,Female,Pants,68,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card,Annually
1140,68,Female,Shorts,51,Mississippi,M,Red,Summer,5,No,Express,No,No,20,Debit Card,Monthly
1141,24,Female,Shorts,95,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly
1142,44,Female,T-shirt,34,Oregon,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly
1143,70,Female,Sweater,88,Arizona,M,Brown,Fall,4.2,No,Express,No,No,43,Cash,Bi-Weekly
1144,52,Female,Jacket,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months
1145,18,Female,Shorts,25,Utah,M,Beige,Fall,3,No,Next Day Air,No,No,13,Venmo,Every 3 Months
1146,28,Female,Jeans,88,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly
1147,23,Female,Shorts,28,Rhode Island,M,Black,Spring,5,No,Standard,No,No,25,Credit Card,Monthly
1148,43,Female,Jeans,67,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly
1149,23,Female,Shorts,41,California,S,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually
1150,33,Female,Hoodie,28,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly
1151,33,Female,Sweater,90,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually
1152,48,Female,Jacket,89,South Dakota,M,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly
1153,28,Female,Hoodie,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly
1154,23,Female,Hoodie,76,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
1155,34,Female,T-shirt,47,North Carolina,M,Indigo,Summer,3,No,Next Day Air,No,No,3,PayPal,Monthly
1156,45,Female,Jeans,51,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly
1157,63,Female,Hoodie,86,Louisiana,M,Orange,Fall,3.3,No,Standard,No,No,17,Debit Card,Annually
1158,68,Female,Jeans,41,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months
1159,18,Female,Jacket,86,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly
1160,63,Female,T-shirt,82,Washington,M,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually
1161,42,Female,Hoodie,23,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly
1162,52,Female,T-shirt,43,Kansas,L,Lavender,Summer,4.5,No,Standard,No,No,44,Debit Card,Fortnightly
1163,51,Female,Jacket,45,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,No,39,Bank Transfer,Every 3 Months
1164,47,Female,Shorts,45,Kansas,M,Gray,Winter,2.9,No,Store Pickup,No,No,12,Bank Transfer,Weekly
1165,51,Female,Jeans,60,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,No,3,PayPal,Annually
1166,20,Female,Sweater,27,Wyoming,M,Yellow,Fall,2.9,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly
1167,35,Female,Jacket,67,North Dakota,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,No,18,Credit Card,Monthly
1168,28,Female,T-shirt,72,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,No,18,PayPal,Fortnightly
1169,69,Female,Shorts,80,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,No,11,Debit Card,Weekly
1170,63,Female,Jacket,68,Missouri,M,Turquoise,Fall,4.4,No,Store Pickup,No,No,1,Debit Card,Fortnightly
1171,51,Female,Pants,45,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,No,20,Venmo,Monthly
1172,56,Female,Shirt,45,Texas,S,Beige,Fall,3.5,No,Standard,No,No,29,Bank Transfer,Fortnightly
1173,42,Female,Shirt,60,Wyoming,M,Maroon,Fall,4.6,No,Store Pickup,No,No,46,Venmo,Bi-Weekly
1174,47,Female,Shorts,42,Tennessee,L,Red,Summer,2.6,No,Standard,No,No,17,Cash,Bi-Weekly
1175,34,Female,Shirt,44,Arkansas,L,Lavender,Summer,2.9,No,Next Day Air,No,No,28,Bank Transfer,Every 3 Months
1176,45,Female,Sweater,41,Rhode Island,M,Blue,Winter,2.6,No,Express,No,No,11,PayPal,Bi-Weekly
1177,55,Female,Hoodie,66,Pennsylvania,L,Pink,Winter,3,No,Standard,No,No,39,Cash,Weekly
1178,40,Female,Hoodie,96,South Carolina,M,Red,Fall,4.9,No,Express,No,No,41,PayPal,Monthly
1179,57,Female,Shirt,53,Vermont,M,Charcoal,Fall,3.4,No,Next Day Air,No,No,42,Debit Card,Every 3 Months
1180,45,Female,T-shirt,85,Maryland,XL,White,Summer,4.2,No,Express,No,No,47,Bank Transfer,Every 3 Months
1181,36,Female,Pants,50,Tennessee,L,Turquoise,Fall,2.9,No,Standard,No,No,44,Bank Transfer,Bi-Weekly
1182,20,Female,Pants,91,Pennsylvania,M,Red,Summer,4.1,No,Free Shipping,No,No,8,Bank Transfer,Every 3 Months
1183,23,Female,Jacket,34,Kentucky,XL,Yellow,Fall,4,No,Standard,No,No,1,Credit Card,Fortnightly
1184,62,Female,Jacket,31,Vermont,L,Red,Winter,3,No,Standard,No,No,1,Debit Card,Annually
1185,46,Female,Shirt,79,Florida,M,Teal,Summer,2.5,No,2-Day Shipping,No,No,3,Credit Card,Bi-Weekly
1186,38,Female,Hoodie,88,California,M,Beige,Spring,3.4,No,Next Day Air,No,No,33,Debit Card,Every 3 Months
1187,42,Female,Jeans,56,Idaho,M,Red,Spring,4.6,No,Store Pickup,No,No,2,PayPal,Every 3 Months
1188,34,Female,Shorts,45,Delaware,M,Brown,Spring,2.7,No,Free Shipping,No,No,48,Cash,Fortnightly
1189,42,Female,Pants,96,Virginia,M,Silver,Summer,2.6,No,Store Pickup,No,No,26,Debit Card,Bi-Weekly
1190,58,Female,Shirt,96,Arizona,M,Purple,Spring,3.2,No,2-Day Shipping,No,No,26,Debit Card,Bi-Weekly
1191,56,Female,Shirt,80,Maryland,M,Gray,Fall,4.4,No,Standard,No,No,50,Credit Card,Bi-Weekly
1192,62,Female,Pants,28,Idaho,L,Cyan,Fall,3.6,No,Free Shipping,No,No,36,Debit Card,Quarterly
1193,24,Female,Hoodie,51,New Jersey,M,Gray,Summer,2.7,No,Next Day Air,No,No,26,Bank Transfer,Fortnightly
1194,26,Female,Sweater,53,Rhode Island,L,Olive,Spring,4.3,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly
1195,42,Female,Hoodie,88,Arizona,M,Gold,Fall,3.1,No,Free Shipping,No,No,5,PayPal,Monthly
1196,65,Female,Shorts,94,New York,L,Green,Fall,2.9,No,Store Pickup,No,No,13,PayPal,Annually
1197,27,Female,Shirt,24,Oklahoma,XL,Red,Winter,4.5,No,Standard,No,No,38,Cash,Every 3 Months
1198,59,Female,Shorts,51,New York,XL,Black,Summer,3.1,No,Free Shipping,No,No,10,Bank Transfer,Fortnightly
1199,50,Female,Sweater,35,Vermont,M,Yellow,Winter,4,No,Free Shipping,No,No,34,Bank Transfer,Quarterly
1200,23,Female,Pants,42,Montana,L,Black,Summer,4,No,Store Pickup,No,No,34,Bank Transfer,Weekly
1201,21,Female,T-shirt,86,Oklahoma,M,Red,Winter,2.6,No,Express,No,No,28,Venmo,Bi-Weekly
1202,44,Female,Pants,26,New Hampshire,L,Yellow,Fall,3.1,No,Next Day Air,No,No,35,Cash,Annually
1203,25,Female,Sweater,60,Wisconsin,M,Violet,Summer,3.5,No,Store Pickup,No,No,41,Cash,Quarterly
1204,43,Female,Shorts,65,Utah,M,Maroon,Fall,4.3,No,Express,No,No,9,Cash,Weekly
1205,60,Female,Jeans,75,California,XL,Lavender,Spring,4,No,Express,No,No,45,PayPal,Annually
1206,40,Female,Jacket,45,Alabama,L,Orange,Spring,2.8,No,Free Shipping,No,No,42,PayPal,Fortnightly
1207,64,Female,Jeans,94,New Hampshire,L,Lavender,Winter,3.8,No,Standard,No,No,6,Cash,Monthly
1208,56,Female,Shirt,75,North Dakota,M,Magenta,Summer,3.8,No,Express,No,No,18,Bank Transfer,Every 3 Months
1209,40,Female,Shorts,81,Utah,M,Lavender,Fall,3.2,No,Free Shipping,No,No,47,Bank Transfer,Quarterly
1210,60,Female,Jacket,26,Oklahoma,L,Violet,Winter,2.6,No,Store Pickup,No,No,13,Credit Card,Monthly
1211,19,Female,Sweater,26,Vermont,M,Turquoise,Fall,4.8,No,Next Day Air,No,No,12,Venmo,Bi-Weekly
1212,61,Female,Pants,89,Georgia,M,Orange,Summer,4.1,No,Express,No,No,31,Venmo,Bi-Weekly
1213,36,Female,Pants,99,Arkansas,S,Gold,Spring,2.9,No,Express,No,No,45,Cash,Quarterly
1214,50,Female,Shirt,42,California,M,Gold,Summer,3,No,Standard,No,No,27,Bank Transfer,Weekly
1215,54,Female,Shorts,26,Georgia,M,Olive,Summer,4,No,Free Shipping,No,No,31,Credit Card,Quarterly
1216,49,Female,Shorts,35,Hawaii,L,Green,Fall,4.1,No,Express,No,No,47,Debit Card,Fortnightly
1217,50,Female,Jacket,31,Montana,M,Gray,Summer,4,No,Express,No,No,25,Bank Transfer,Annually
1218,69,Female,Pants,32,Washington,M,Indigo,Spring,2.9,No,Free Shipping,No,No,32,Debit Card,Fortnightly
1219,44,Female,Jacket,93,Arizona,L,Gray,Summer,4.6,No,Free Shipping,No,No,17,PayPal,Every 3 Months
1220,43,Female,Hoodie,59,Tennessee,M,Magenta,Winter,4.1,No,2-Day Shipping,No,No,17,Cash,Quarterly
1221,45,Female,Hoodie,100,New Mexico,M,Green,Spring,4.8,No,Free Shipping,No,No,33,Bank Transfer,Fortnightly
1222,30,Female,Jeans,42,Idaho,M,Turquoise,Spring,3.7,No,Express,No,No,5,Venmo,Fortnightly
1223,68,Female,Jeans,57,Mississippi,L,Pink,Fall,4.2,No,2-Day Shipping,No,No,8,Bank Transfer,Monthly
1224,35,Female,Jacket,84,Colorado,L,Lavender,Winter,4.2,No,Next Day Air,No,No,42,Debit Card,Monthly
1225,30,Female,Shorts,87,Montana,S,Cyan,Fall,5,No,Next Day Air,No,No,40,Venmo,Quarterly
1226,58,Female,Sweater,52,California,M,Green,Winter,4.9,No,Standard,No,No,46,Venmo,Annually
1227,60,Female,Sweater,34,Delaware,S,Blue,Fall,3.2,No,2-Day Shipping,No,No,31,PayPal,Fortnightly
1228,46,Female,Hoodie,68,Florida,S,Cyan,Winter,2.6,No,Express,No,No,36,PayPal,Fortnightly
1229,57,Female,T-shirt,20,Florida,M,Black,Spring,4.2,No,Free Shipping,No,No,4,Venmo,Annually
1230,40,Female,Shirt,61,Illinois,XL,Lavender,Summer,4.4,No,Next Day Air,No,No,36,Cash,Quarterly
1231,30,Female,T-shirt,77,Missouri,M,Olive,Winter,3.5,No,Store Pickup,No,No,26,Credit Card,Quarterly
1232,65,Female,Shorts,88,Mississippi,S,Blue,Fall,3,No,2-Day Shipping,No,No,47,Bank Transfer,Bi-Weekly
1233,64,Female,Jacket,57,Wyoming,M,Yellow,Spring,4.9,No,Standard,No,No,49,Credit Card,Monthly
1234,56,Female,Shirt,49,Idaho,L,Turquoise,Winter,2.8,No,Next Day Air,No,No,9,Venmo,Monthly
1235,55,Female,T-shirt,99,Wyoming,S,Blue,Winter,4.9,No,Express,No,No,1,Debit Card,Fortnightly
1236,25,Female,Shorts,42,Nebraska,M,Olive,Spring,4.2,No,Store Pickup,No,No,28,Cash,Every 3 Months
1237,46,Female,Jacket,21,Maryland,L,Lavender,Summer,2.7,No,Standard,No,No,28,Credit Card,Monthly
1238,55,Female,T-shirt,97,Minnesota,M,Black,Fall,4.1,No,2-Day Shipping,No,No,20,Bank Transfer,Every 3 Months
1239,41,Female,Jacket,94,New Hampshire,M,Green,Spring,4.3,No,Standard,No,No,3,Cash,Monthly
1240,70,Female,Sweater,54,Nevada,XL,Beige,Summer,3.9,No,2-Day Shipping,No,No,33,Credit Card,Bi-Weekly
1241,28,Female,Hoodie,96,Nevada,M,Olive,Spring,4.2,No,Next Day Air,No,No,46,Debit Card,Monthly
1242,42,Female,Shirt,20,Massachusetts,M,Red,Winter,3.9,No,Free Shipping,No,No,40,PayPal,Monthly
1243,35,Female,Pants,95,North Dakota,L,Blue,Fall,2.6,No,Free Shipping,No,No,24,Cash,Fortnightly
1244,40,Female,Shirt,34,Kansas,M,Charcoal,Spring,2.7,No,Express,No,No,1,Credit Card,Quarterly
1245,35,Female,Shirt,81,Nebraska,XL,Green,Winter,2.6,No,Standard,No,No,33,Debit Card,Annually
1246,40,Female,Hoodie,28,Virginia,L,Turquoise,Summer,4.2,No,2-Day Shipping,No,No,32,Venmo,Weekly
